id,heading,article_text,date,category,api_url,snippet,trove_url,from_newspaper,relevance_score,relevance
190585979,GERMAN POLITICS.,"  GERMAN  POLITICS.   '  BTCUIi  1Xi'  Tiu'sVl:iy.—tA  dissolution  of  tin?'-Hr>i«»liwt:iir  is  expended  next,  wceH  ponseipioul;  (Hi  flic  opposition  of  tlio  So-:  i.'ml  [lemooiiits  to  the  Kiiiciooiiey  Bow  oiii  A<'t  'ts  pVosi'iit.  -t'orin.  -",1924-02-21T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/190585979,"BERLIN, Tuesday.—A dissolution of the [?] is expeeted next week consequent on the opposition of the Social Denacerats to the Emergencey",https://nla.gov.au/nla.news-article190585979?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Warwick Daily News (Qld. : 1919 -1954),135.32130432128906,very relevant
190591659,GERMAN REPARATIONS.,"  CvEEMAN  REPARATIONS.   •PA  IMS,  Suiiiliiv.~'l  horeplug  to  *li^:  nil  ovulation  *  conl;uued3  in  ..Uic  cxpi  i  Is  report  on  1  he  vi?p:irrilieii^  .|>roI.*K-m  .1.   slated  to  ho  iiimsv  f»vnn»nh!y  <u>nir  monlod  on  iuHit'  prcssy  which  L-inpha*,  sisos  tin*  conciliatory  online  ol  the  re   pK-  ruul  d'A'lavos  Unit  jiitlwnmli  there,  limy  ho  'some  divergencies  ■  |Uc-  nllud  copvei'snvions.  nUhoutfli  the}  may  bo  lung  nipl'  ileUehtCj  iirc  .not4  difirMilt  and  |Jyhrc^:i!^,'e^cry^!lftpl'\'^lv^^l^•'ngtrocnlcnt,   being  reached/  ;■",1924-04-29T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/190591659,"PARIS, Sunday.—The replies to the information contained in the experts' report on the reparations problem are stated to be most favourable",https://nla.gov.au/nla.news-article190591659?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Warwick Daily News (Qld. : 1919 -1954),135.32130432128906,very relevant
193616631,German Mine,  German  Mine   The  trawler  Koranga  swept  up  a  mine  which  was  in  all  probabil-  ity  laid  by  the  raider  Wolf  in  1917.  The  find  was  made  near  Cape  Everard.,1929-10-29T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/193616631,The trawler Koranga swept up a mine which was in all probability laid by the raider Wolf in 1917. The find was made near,https://nla.gov.au/nla.news-article193616631?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Manilla Express (NSW : 1899 - 1954),135.32130432128906,very relevant
213101574,GERMAN INDEMNITY.,"  german  indemnity.  'v   '  ,  tffEUTER  j   LONDON,  fialurday.—  Router's  eom»s-  ondent  nt  l'uri  stoies  that  messages  rom  Berlin  report  that  the  committee  of  uuMiitccs  has  readied  sn  ngreemeut  with   lo  German  representatives  rogerdtng  tho  ivmcnt  by  instntmcnts  of  thp  iiidoni-  lily.  Steps  have  been  taken  to  .prevent  .nr  ortinn  encouraging  speculation  on  the  ill  of  tho  mark.'  1",1921-10-17T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/213101574,"LONDON, Saturday.--Reuter's correspondent at Paris states that messages from Berlin report that the committee of guarantees has reached an agreement with",https://nla.gov.au/nla.news-article213101574?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Daily Mail (Brisbane, Qld. : 1903; 1916 - 1926)",135.32130432128906,very relevant
232435291,GERMAN REPARATIONS,"  GERMAN  REPARATIONS   What  should  Germany  pay?  In  theory,  the  whole  cost  of  the  war  which  she  provoked.  But  the  bitter  truth  was  long  ago  recognised—first  by  Britain  and  last  of  all  by  exasper  ated  France—that  neither  Germany  nor  anyone  else  could  possibly  foot  the  whole  bllL  Moral  obligation  had  to  give  way  to  potential  fact,  and  the  question  became  not  what  ""should'  but  what  ""can""  Germany  pay?  That   matter  was  closely  studied  through  long  years,  averaging  and  calculatin;  on  a  basis  entirely  business-like,  ant'  fixed  amounts  were  determined,  fai  below  the  fair  but  touching  only  the  possible.  No  one  expected  the  Germans  to  welcome  this  minimum,  but  at  least  it  was  thought  that  they  would  feel  that  they  had  done  pretty  well  in  comparison  .with  what  might  have  been  insisted  on  (and  what  they  themselves  would  have  exacted,  if  victorious,  from  others).  Acceptance  of  the  Inevitable  should  surely  have  been  their  proper  course.  Instead  of  this,  however,  we  find  ourselves  face  to  face  with  new  demands  for  further  remissions.  An  Insidious  campaign  'in  forma  pauperis""  has  been  steadily  afoot  Against-this,  the  French  have  unceasingly  .protested,  though  in  England  a  certain  degree  of  sympathy  has  at  times  been  mildly  shown.  British  opinion,  however,  has  now  been  considerably  stiffened  by  the  Parker  Gilbert  report  That  document,  apart  altogether  from  its  highly  convincing  business  side,  merely  puts  into  words  the  justifiable  conviction  of  the  average  Briton,  who,  not  at  all  disposed  to  kick  even  the  most  ruthless  enemy  when  down,.  Is  nevertheless  quite  tinable  .to  see  why  the  losers  of  a  wanton  and  deliberate  war  should  suffer  from  its  effects  In  a  less  degree  than  those  who  ltchleTed  a  defensive  victory.  Forthatwas  all  that  the  Allies  gained  br,could  gain  —  successful  resistance,to  ^threatened  destruction.:  In  gaining:  tt^toiey';«^p)£nitned  themselves,  nonejnoreso  than  Britain.  And  It  certainly  the  TOrr  Climaxof  unreason  that  reparations  (there  Is  no  question  ol  ^nflemnitles)  which  have  already  bpen^ifeed  flown  to  tar  betow  &e  st&3ard  i>f  :«hat  would  have  been  :  righ^i^  jMtlce  should  t>e  the  iBeonans  .  gome-   what  inconvenient  All  tiie  evidence  suggests  that  Britain  is  even  yet  bear  ing  heavier  burdens  than  they,  having  lost  some  of  her  markets  even  to  the  Germans  themselves.  At  present:  most  of  Britain's  sympathy  and  concern  are  sorely  needed  for  lier  own  family,  and  -what  there  is  over  and  to  spare  may  well  be  extended  rather  to  Germany's  victims  than  to  Germany.  This  is  cold  justice,  not  hot  vindictiveness.  Britain  does  not  bear  ill-will.  Hp  to  almost  the  outbreak  of  the  war,  Germany  had  her  friendship,  for  the  mass  of  our  ""people  disregarded  all  warning.  That  friend  ship  she  deliberately  destroyed  though  even  already,  after  all  that  has  happened,  there  arc  signs  that  she  may  gradually  recover  it  if  she  conducts  herself  with  ordinary  sense.  She  won  back  a  certain  amount  of  respect  from  the  discerning  by  her  refusal  tc  go  Bolshevik  at  a  time  when  temptation  pointed  to  that  course  as  s  possible  escape  from  all  debts  whatever.  Having  resisted  that,  her  pose  of  mendicancy  comes  with  all  the  poorer  spirit.  Nor  •will  it  be  accept  ed.  The  mere  proposal  has  united  the  Allies  more  closely  again,  drawn  Britain  nearer  to  the  French  point  ""of  vie.  Germany  has  hitherto  been  remarkably  lucky,  not  through  deserv   ings  but  by  force  of  circumstances  She  ought  to  recognise  that,  and  not  to  lodge  appeals  which  border  very  closely  on  presumption.",1929-01-05T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/232435291,"What should Germany pay? In theory, the whole cost of the war which she provoked. But the bitter truth was long ago recognised—first",https://nla.gov.au/nla.news-article232435291?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Geelong Advertiser (Vic. : 1859 - 1929),135.32130432128906,very relevant
233307772,GERMAN BRIGANDS.,"  OERMAN  BRIGANDS.   responding  to  a  tout  at  4  dinner  iven  by  the  Sydney.  Ohamb^  Utntt*  actures  to  th»  M  J^e6i  Srfgfried,  systemic  trigaftdagft  of  the  ^rmaus  iu  Jiauce.  It  was:  not  the  ordinary  toafc  of  Gferman  he  said.  TUey  did  their  doty  as  jaaost  w>ldiers  do.;  hut  atter  they  had  pssked  came  »  doud  ofGormafts  like  vuUure^noUiiC^l  the  wealth  and  makfaglw's.  J*m^^^  lists  of  works  of^it,  sat&e  some  of  r  w  matf  rial  /  drayF,  andloifies,  collecung  -  flnd  soon  everythinKthatwaeOtj^v-,  ihe-private  property  of  the  Frenclfe^gP,  ii«as  carried  off  i-i  train  loads  into  G^many.  It  is  th«  *i!  of  France,  he  sa^B,  th.t  there  shall  be  no  psace  untiUhere'  i^  compensation  far  all  this  weWlh  twt  liae  been  destTOjed  or  stolen.",1925-10-08T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/233307772,In responding to a tout at a dinner given by the Sydeny [?] of [?] to the [?] Sel[?] secretary to [?],https://nla.gov.au/nla.news-article233307772?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Yalgoo Observer and Murchison Chronicle (Meekatharra, WA : 1923 - 1941)",135.32130432128906,very relevant
233968955,GERMAN POLITICS.,"  germanfolitics.   BERLIN  Monday.—  The  >elections  in  the-  new'  Thuringian  .  distriet,-  wlierem  between  80  and  .90.  per-  cent.  ""of  the  electors  .  voted,'  resulted  iir  a  crushing  defeat  -  of  tlie  Socialists,  -who  hitherto   had  a  strong""  majority,  y;but  '  arc  now  replaced  ;by.  the  Bourgeois  bloc.  ..  A  similar  result  was  recorded  in-  the  Free  State  pt  Luberk,  where  a.  Socialist  ina  jority""  was  converted  into  a  minority  by  the  .Bourgois.  .  .  'v-  -r  /",1924-02-13T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/233968955,"BERLIN Monday.--The elections in the new Thuringian district, wherein between 80 and 90 per cent. of the electors. voted, resulted in a crushing",https://nla.gov.au/nla.news-article233968955?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),135.32130432128906,very relevant
24234144,German Reparations,"  German  Reparations   The  flfth  and  most  important  year  for  the  payment  of  reparation?  under  the  Dawes  plan  began  on  September  1.  The  annuity  for  1028-9  amounts  to  £125,000,  000,  and  constitutes  the  so-called  ""stand-  ard""  payment.  It  represents  an  increase  of  £37,500,000  over  the  fourth  annuity  The  whole  of  this  increase  has  to.bo  ob-  tained  from  the  German  Budget,  the  con-  tribution  of  which  rises  from  £25,000,000  to  £62,500,000.  The  transport  tax  will  again  contribute  £14,500,000,  the  German  railway  bonds  £33,000,000,  and  the  Ger-  man  industrial  debentures  £15,000,000  In  future  the  standard  annuity  Is  subject  ti  modifications  only  through  the  applica-  tion  of  the  index  of  prosperity,  which  may  serve  to  Increase  It,  or  It  may  be  in-  creased  or  decreased  on  account  of  changes  In  the  general  purchasing  power  of  gold.  The  German  Budget  contribu-  tions  nre  taken  from  the  controlled  re-  venues  (i.e..  Customs,  tobacco,  sugar,  beer  and  spirits  monopoly),  by  the  Com-  missioner  of  Controlled  Revenues  as  re-  ceived  and  aro  paid  over  monthly  to  tho  Agent-General,  payments  being  mnde  about  the  fifth  of  the  month;  but  in  view  of  the  larger  nmounts  to  be  paid  in  the  fifth  year  it  has  been  arranged  that  the  payments  in  1928-9  shall  be  mado  on   |  three  occasions  during  each  month  so  as   .  to  avoid  an  undue  tying  up  oí  funds,  .",1928-11-07T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/24234144,The fifth and most important year for the payment of reparations under the Dawes plan began on September 1. The annuity for 1928-9 amounts to,https://nla.gov.au/nla.news-article24234144?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Mercury (Hobart, Tas. : 1860 - 1954)",135.32130432128906,very relevant
249359793,GERMAN [?]Y,"  QEMMN   ^««^iwicwwMPmiaililit  thlpbaildlng  «t^ÄMiaiwnwiy)  J  ftoere  the  «toamihlp  ^i^plm  '  '  w>ih  M  -beln«  flftrt«ÜP:^^  ""X-minti»;  >  Wot  butlly  paloUnx  4b,  ihe  bows,  :  whW  l»e  hearf  ^  '  to/düloy^pkvenlr  nyojtlng  (reporU  p^ndfttt  of  (he  ""  wlien  the  palnttr  other  part  cft^i  ^woikmjn  |raUiI  Ins  tbi»t-1t  ^äs  IntoleiiavfL  nx-Kalser's  naine  should  be  usod  In  such  a  connMlion,  sent  oir.  4  .deputatlon  lo  codtef  their  -  fcelltigs,  to  t^ie  managem^nt.!  '  '  Tht;  ""  .raaiuiKeMlDt  .proteil^d.tJijrt  they  baji""'  5  no  suc|i  .ship  in  their;  jfird,  bul  thö^'  vislble  to<n1l  oyes,  ft^Atp  -dirfy^  onwying  the.  naine  o^he  eü-fciiUfji'"".  onjher  bows.  Only  wheu  the  jialnteV  cf  .  thft  ^revloufi  ,*wntnS  r  bad  T^een  :  rcoalled  to  bla  oid  Jpb  waa  thft  exnlanatlon  forthcomlnt  When  he  hrird  the  wblsile  go  ön  the  flfevloiis  night,  he  itorapdfately  knpekod  pff  work.  obllvlotis  of  the  fact'that  Ub  had  Just  palnted  the  JO^tial  ""H""  nf  ""Henisotb.""  but,  not  iiaving  walted  to  put  the  cfosB^iar  liotweeit  the  two  iiprlghts  ot  that  always  trlcky  I.  '!<  r.  bad  left  tbe  šhlp  with  Wilhelm",1921-09-19T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/249359793,O[?] cau[?] shipbullding yard at K[?] (Germay) where the steamship Wilham.,https://nla.gov.au/nla.news-article249359793?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Daily Express (Wagga Wagga, NSW : 1919 - 1927; 1929 -1930)",135.32130432128906,very relevant
250182596,GERMAN SHIPS.,"  GERMAN  SHIPS.   Accommodation  superior  to  any  nation*  ality.  '  Full  and  plenty  of  food  supplied.  Bed  and  bedding  and  all  eating  ntensUs  supplied.  Beer  or  wine  supplied  daily.  German  vessels  are  manned  superior  to  any  other  nation  in  the  world.   —""Seamen's  Journal.""",1925-10-29T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/250182596,Accommodation superior to any nationality Full and plenty of food supplied. Bed and bedding and all eating ntensil supplied.,https://nla.gov.au/nla.news-article250182596?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Labor Call (Melbourne, Vic. : 1906 - 1953)",135.32130432128906,very relevant
259099285,GERMAN WAITERS.,"  GERMAN  WAITERS.   Xow  thai  the  rest  rict  ions  against  immigration  in  England  have  been  rem  ed,  there  is  hardly  a  German  waiter  wle.  worked  in  England  before  the  war  who  does  not  wish  to  return.  A  great  rush  for  passports  lias  been  checked  by  the  announcement  that  tho  Homo  Secretary  must  grant  a  special  permit  to  prospective  employers  of  waiters.  The  desire  to  return  to  England  is  increased  by  the  fact  that  the  positions  formerly  held  by  German  waiters  in  Switzerland  and  Holland  are  now  occupied  by  citizens  of",1923-01-17T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/259099285,"Now that the resti[?]tions against immigration in England have been [?]ed, is hardly a German waiter w[?] worked in England before the war who",https://nla.gov.au/nla.news-article259099285?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Geraldton Express (WA : 1906 - 1928),135.32130432128906,very relevant
260220461,German Census.,"  German  Census.  ,  —   The  provisional  results  of  the  census  of  June  16  show  that  the  population  of  Germany  is  62,500,000,  or  about  the  same  as  in  1908,  as  compared  with  68,000,000  at  the  outbreak  of  the  war.  It  is  estimated  that  Germany  lost  7,000,000  by  the  cession  of  territories  under  the  Peace  Treaty,  2,750,000  from  deaths  in  wartime,  and  2,500,000  by  the  decrease  of  the  birthrate  in  wartime;  therefore,  but  for  tho  war  the  population  would  have  been  75,000,000.  Nevertheless,  the  population  has  increased  3,333,000  as  compared  with  1919,  and  Berlin  is  the  second  largest  city  in  Europe,  with  a  population  of  3,900,000.",1925-07-18T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/260220461,"The provisional results of the census of June 16 show that the population of Germany is 62,500,000, or about the same as in 1908, as",https://nla.gov.au/nla.news-article260220461?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,The Narrogin Observer (WA : 1918 - 1955),135.32130432128906,very relevant
28003933,GERMAN INDUSTRY.,"  GERIAN  INDUSTRY.  Sir  Philip  Gibbs  gives  a  remarkable  account  of  the  new  spirit  and  the  re  newal  of  industry  in  Germany.  ""Her  people  are  working  harder  than  any  others,  at  lower  wages,  and  with  more  efficient  organisation.  They  have  been  braced  by  defeat,  whereas  the  victor  nations,  and  above  all  Great  Britain,  have  been  slackened  by  victory,""  he  writes  in  the  ""Review  of  Reviews.""  The  Change  in  the  People.  ""When  I  went  first  into  Germany  after  the  armistice  the  people  seemed  stupefied  by  what  had  befallen  them.  All  their  faith  had  been  shattered  by  the  downfall  of  their  armies,  and  they  were  afraid  of  revolution,  and  hopeless.  ly  uncertain  of  the  future.  Many  of  them,  ;especially  the  women  and  chil  dren,  were  still  suffering  from  the  effects'  of  long  under-feeding,  ,prices  of  food,  clothing,  and  other  necessities  of  life  were  above  the  reach  of  working  folk,  demobilised  soldiers  were  not  yet  assimilated  into  civil  life.  and  the  spirit  of  the  people  was  dejected  and  de  spairing.  ""Now,  in  Berlin  the  general'  appear  ance  of  the  people  is  not  miserable  but  cheerful,  not  dejected  but  alert  and  con  fident.  One  does  not  see  crowds  of  listless  unemployed  men  hanging  about  labour  exchanges  or  rattling  collecting  boxes  in  the  faces  of  the  passers-by.  One  sees  crowds  of  men  stepping  out  briskly,  obviously  employed,  well-dressed,  well-fed,  keen""  on  their  jobs,  doing  good  business.  Krupp's  5s.  Day.  ""The  German  working  man  in  Krupp's  factories  and  others,  is  paid  60  marks  a  day.  At  the  old  value  of  the  mark  that  would  be  £3.  At  the  present  value,  inside  Germany  itself,  I  reckon  it  as  five  shillings.  ""For  an  eight-hour  day  it  works  out  at  74d.  an  houi  compared  with  1s.  9d.  to  2s.  6d.  an  hour  of  the  mechanic  in  \Great  Britain.  ""The  German  working  man  on  60  marks  a.  day  gets  almost  enough  to  eat  (never  enough  meat),  almost  enough  to  support  a  wife  and  small  family,  almost  enough  to  make  himself  satisfied'  with  his  job.  By  strict  attention  to  economy,  he  can  squeeze  out  a  few  marks  for  the  simple  pleasures  of  his  leisure  hours,  which  consist  mostly  in  light  beer  and  light  music  in  some  public  garden  or  beer-hall.  ""The  professional  classes,  and  the  clerical  classes  (city  clerks,  typists,  etc.)  are  not  so  well  off  relatively  as  the  mechanics'  and  labourers.  Whereas  the  cost  of  living  has  increased  from  eight  to  10  times,  the  salaries  of  professors,  teachers,  civil  .servants,  and  others  have  only  risen  from  4  to  6  times.  It  is  they  who  are  most  pinched  'and  reduced  to  desperate  straits  in  order  to  'keep  up  appear  ances.  .  A  New  Industrial  Organisation.  ""Now,  upon  the  great  mass  of  cheap  labour  German  capitalists  are  building  up  a  new  and  intensive  sytem  .of  indus  trial  organisation,  beyond  anything  the  world  has  previously  seen  in  efficiency  and  driving  power.  Hugo  Stinnes,and  his'great  Trust,  controlling  a  vast  mo  nopoly  of  coal,  iron  and  steel,  of  whom  there  has  been  much  talk,  because  he  re  presents  most  powerfully  'this  new  phase  of  German  energy,  is  only  one  of  a  score  of  other  magnates  who  prac  tically  control  the  whole  industrial  life  of  .Germany,  and  are  the  real  rulers  of.  the  State.  ""Their  method  is  what  is  described  as  the  creation  of  'vertical'  trusts.  That  is  to  say,  by  a  combination  and  pool  ing  of  many  companies  in  possession  of  raw  material  and  industrial  plant  they  build  up  an  immense  production  .of  manu  factured  articles  which  have  that  raw  material  as  their  basis.  Krupp's  Peaceful  Output.  ""Thus  the  great  munition  works  of  Krupp,  entirely  engaged  in,  the  produc  tion  of  guns  and  armaments  during  the  war  'bon  a  colossal  scale,  read  the  lesson  of  defeat,  and  within  a  few  months  after  the  Armistice,  adapted  their  plant  and  their  organising  genius  in  a  marvellous  way  to  the  requirements  of  peace.  They  are  now  making  engines  and  machinery  of  all  kinds,  agricultural  implements,  cash  registers,  safety  razors,  and  any  kind  of  article  in  iron  and  steel  for  which  there  is  a  world  market.  The  General  Electric  Company  is  also  de  veloping  its  energy  with  gigantic  strides,  reaching  out  to  'neutral'  countries  and  absorbing  many  industrial  concerns  of  which  the  basis  of  activity  is  coal  and  iron  and  electrical  power,  in  Austria,  Hungary,  and  other  countries..  ""These  great  Trusts,  are  already  cap  turing  the  world's  markets,  and  have  already  succeeded  in  recovering  some  of  the  pre-war.  prosperity  of  German  trade-which  is  almost  a  miracle  con  sidering  the  ruin  of  the  German  economic  system  by  the  exhaustion  of  a  bloody  and  unsuccessful  war,  the  loss  of  colonies,  shipping,  and  foreign  pro  perty,  the  loss  of  man  power,  and  the  deterioration  of  machinery,  railways,  and  rolling  stock.  Imports  Falling  Off.  '¶masing  as  all  this  is,  however,  one  must  not  exaggerate  the  actual  results.  Germany  is  not  rolling  in  wealth,  as  some  observers  have  reported.  Apart  alto  gether  from  her  international  debts  leaving  on  one  side  altogether  the  gigantic  payments  of  the  indemnities  which  she  has  undertaken-her  industry  and  com  merce  are  about  two-thirds  normal  com  pared  with  the  pre-war  standard.  Her  imports  of  cotton  amount  to  nearly  half  of  thcse  in  1913.  Her  ioal  output  during  the  first  four  months  of  this  year  was  44,500,000  tons  compared  with  57,000,000  toxas  in  the  same  period  of  1913.  ""Half  the  amount  of  pre-war  tonnage  (largely  under  foreign  flags)  is  now  coming  into  the  port  of  Iamburg.   If  They  Pay!  ""All  this  is  a  sign  of  industrial  and  conmmunercial  recovery,  astoundmg  as  a  proof  of  cnergy,  industry,  and  organised  efficiency,  after  the  shock  of  national  de  feat.  But  those  German  people  who  have  put  up  such  a  tremendous  fight  for  their  old  place  in  the  world  are  now  confronted  with  the  necessity  of  paying  indemnities  to  the  victor  nations  which  will  test  their  power  of  recovery  to  the  uttermost  and  demand  new  and  unpre  cedented  efforts.  It  is  not  going  to  be  easy  for  them  to  pay.  If  they  suc  ceel,  it  will  be  the  greatest  industrial  adventure  ever  undertaken  by  any  people  in  the  world.  To  succeed  they  must  in  crease  their  volume  of  exports  by  at  least  fotir  times,  which  would  be  an  achievement  unrivalled  in  the  industrial  history  of  the  world.  Con  they  do  that.  and  if  they  do  what  will  be  the  effect  upon  other  nations?  ""It  has  already  been  asked  by  Mr.  Reginald  McKenna.  What  will  happen  to  British  trade  if  Germany  pays  her  indemnities  in  the  only  way  possible  by  an  immense  increase  of  exports?  The  very  fulfilment  of  her  pledges  will  ruin  the  countries  receiving  payment  by  the  destruction  of  their  own  export  trade.  .o  we  reach  the  monstrous  para  dox  that  in  shouting  *Make  Germany  pay!'  we  were  insisting  upon  our  own  ruin.  The  only  aure  for  the  present  sickness  of  world  trade  is  to  return  to  normal  canditions  of  imports  balancing  exports,  and  of  a  free  and  natural  flow  of  trade.  ""Condensing  very  briefly  the  results  of  my  visit  to  Berlin,  it  will  be  seen  that  in  my  opinion  Germany  will  make  a  serious  endeavour  to  fulfil  her  pledges,  and  is  in  a  fair  way  (if  she  retains  the  resources  of  ,her  raw  material  in  Upper  Silesia  and  elsewhere)  to  capture  the  industrial  supreieny  of  Europe.""",1921-09-26T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/28003933,"Sir Philip Gibbs gives a remarkable account of the new spirit and the renewal of industry in Germany. ""Her people are working harder than",https://nla.gov.au/nla.news-article28003933?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The West Australian (Perth, WA : 1879 - 1954)",135.32130432128906,very relevant
34295949,GERMAN DEMAND.,"  GERIMAN  DEMAND.  A  German  Colonial  Congress,  at  tended  by  many  leaders  of  proe-war  colonisation,  passed  a  resolution  de.  inandinig  mandates  over  former  German  colonies.",1924-09-23T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/34295949,"A German Colonial Congress, attended by many leaders of pre-war colonisation, passed a resolution demanding mandates over former",https://nla.gov.au/nla.news-article34295949?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"Western Argus (Kalgoorlie, WA : 1916 - 1938)",135.32130432128906,very relevant
37092066,GERMAN COLONISTS.,"  GERMAN  COLONISTS.   From  ""BAYONET"":—Colonist  of  Ger-  <*>  man  Extraction""  says  Lutheran  teachers  were  particularly  hard-hit  when  Parlia-  <*>  ment  took  away  their  means  of  bread-win-   ning  and  east  them  ?B  oil  the  scrap-heap.  Let  me  impress  on  your  correspondent""?  mind  tiie  jaet  that  ha  3  <iermany  won  the  war.  iviieh  many  of  the  Germans  her;  taouzbt  she  would,  we  as  Austra^iaiw  would  not  only  have  been  hard-ait,  but  hii  right  off  Australia  and  cast,  not  where  the  Germans  are  to-day  (on  the  pick  of  the  land),  but  into  slavery.  Think  of  the  devastation  endured  by  France  during  the  war!  Ojtt  soidiere  know,  bnt  those  who  stayed  aKHpnie  had  no  idea  of  the  suffer  ings  of  TBK  French.  Think  on!y  of  the  murders  committed  by  tae  Germans—^Curse  Caveil,  Captain  Krya-ti,  an  dthousands  or  other  atrocities.  Remember  the  submarine  warfare  waged  on  innocent  women  and  children.  Compare  these  things,  ""Colo  nist,""  with  the  Lutheran  teachers*  sufier  ings.  Think  of  tie  tortures  of  the  Bel  gians—the  women  ravaged,  children  cruci  fied,  and  the  war  err  of  the  Huns,  ""Doirn  with  tlie  cureed  English.""'  That  alone  should  be  enough  to  close  a  nation's  door  forever  against  such  a  callous  nation.  As  for  the  teacaing  oi  German  in  ?s;'aoose,  we  as  Australian  fatiiers  do  not  want  our  children  taught  ihis  lingo.  Germany,  to  my  mind,  ie  down,  and  down  we  ought  to  keep  her.",1921-01-18T00:00:00Z,Article,https://api.trove.nla.gov.au/v3/newspaper/37092066,"From ""BAYONET"":—Colonist of German Extraction"" says Lutheran teachers were particularly hard-hit when Parliament took away their means of",https://nla.gov.au/nla.news-article37092066?searchTerm=german+date%3A%5B1920-01-01T00%3A00%3A00Z+TO+1929-12-31T00%3A00%3A00Z%5D,"The Advertiser (Adelaide, SA : 1889 - 1931)",135.32130432128906,very relevant
